Store id,StoreID,doc_id,Name,English Name,Latitude,Longitude,GoogleMap URL,Online Status,Store Type,Street,City,State,Postcode,region,Delivery Type,Online Open Hour,Online Open Hour,Offline Format,Offline Open Hour,Offline Address,Offline Address + Phone,Store Email,Contact Number,Contact Number,,,,Valid/Invalid,,Revised Contact Number
TH1724,1724,store_doc_1724,โลตัส โกเฟรช ลาดปลาเค้า 52,Lotus Go Fresh Ladplakhao52,13.84584,100.602361,"https://www.google.com/maps/place/13.84584,100.602361",ACTIVE,go_fresh,เลขที่ 476 ถนนลาดปลาเค้า,เขตลาดพร้าว,กรุงเทพมหานคร,10230,แขวงจรเข้บัว,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,เลขที่ 476 ถนนลาดปลาเค้า แขวงจรเข้บัว เขตลาดพร้าว กรุงเทพมหานคร 10230,"เลขที่ 476 ถนนลาดปลาเค้า แขวงจรเข้บัว เขตลาดพร้าว กรุงเทพมหานคร 10230, โทรศัพท์: 081-246-7118",exp724-sm@lotuss.com,0812467118,0812467118,0812467118,081-246-7118,Valid,Valid,0812467118,081-246-7118
TH1725,1725,store_doc_1725,โลตัส โกเฟรช วิภาวดี-รังสิต ซอย16,Lotus Go Fresh Vibhawadi Rangsit Rd.,13.796634,100.564884,"https://www.google.com/maps/place/13.796634,100.564884",ACTIVE,go_fresh,เลขที่ 64 ซอยโชคชัยร่วมมิตร ถนนวิภาวดีรังสิต,เขตจตุจักร,กรุงเทพมหานคร,10900,แขวงจอมพล,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 64 ซอยโชคชัยร่วมมิตร ถนนวิภาวดีรังสิต แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900,"เลขที่ 64 ซอยโชคชัยร่วมมิตร ถนนวิภาวดีรังสิต แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900, โทรศัพท์: 062-605-7891",exp725-sm@lotuss.com,0626057891,0626057891,0626057891,062-605-7891,Valid,Valid,0626057891,062-605-7891
TH1726,1726,store_doc_1726,โลตัส โก เฟรช นาดี ปราจีนบุรี,Lotus Go Fresh Nadee,14.06606,101.80505,"https://www.google.com/maps/place/14.06606,101.80505",INACTIVE,go_fresh,เลขที่ 379/243-246 หมู่ที่ 10,อำเภอกบินทร์บุรี,ปราจีนบุรี,25110,ตำบลหนองกี่,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH1727,1727,store_doc_1727,โลตัส โกเฟรช บ้านดอน ขอนแก่น,Lotus Go Fresh Ban Don,16.454104,102.84257,"https://www.google.com/maps/place/16.454104,102.84257",ACTIVE,go_fresh,เลขที่ 156/10 หมู่ 13,อำเภอเมืองขอนแก่น,ขอนแก่น,40000,ตำบลในเมือง,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours,เลขที่ 156/10 หมู่ 13 ตำบลในเมือง อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,"เลขที่ 156/10 หมู่ 13 ตำบลในเมือง อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000, โทรศัพท์: 062-605-7893",exp727-sm@lotuss.com,0626057893,0626057893,0626057893,062-605-7893,Valid,Valid,0626057893,062-605-7893
TH1728,1728,store_doc_1728,โลตัส โกเฟรช หมู่บ้านอมรพันธ์ 9,Lotus Go Fresh Mooban Amornpan9,13.83148,100.599456,"https://www.google.com/maps/place/13.83148,100.599456",ACTIVE,go_fresh,เลขที่ 70/123-126 หมู่ที่ 11,เขตลาดพร้าว,กรุงเทพมหานคร,10230,แขวงลาดพร้าว,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 70/123-126 หมู่ที่ 11 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230,"เลขที่ 70/123-126 หมู่ที่ 11 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230, โทรศัพท์: 062-605-7894",exp728-sm@lotuss.com,0626057894,0626057894,0626057894,062-605-7894,Valid,Valid,0626057894,062-605-7894
TH1729,1729,store_doc_1729,โลตัส โกเฟรช อำเภอมวกเหล็ก-สระบุรี,Lotus Go Fresh Ampher Muak Lek,14.646967,101.201577,"https://www.google.com/maps/place/14.646967,101.201577",ACTIVE,go_fresh,เลขที่ 261 หมู่ที่ 9,อำเภอมวกเหล็ก,สระบุรี,18180,ตำบลมิตรภาพ,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 261 หมู่ 9 ต.มิตรภาพ อ.มวกเหล็ก จ.สระบุรี 18180,"เลขที่ 261 หมู่ 9 ต.มิตรภาพ อ.มวกเหล็ก จ.สระบุรี 18180, โทรศัพท์: 062-605-7895",exp729-sm@lotuss.com,0626057895,0626057895,0626057895,062-605-7895,Valid,Valid,0626057895,062-605-7895
TH1730,1730,store_doc_1730,"โลตัส โกเฟรช เขาพระงาม,ลพบุรี",Lotus Go Fresh Khao Pra-Ngam,14.885635,100.63043,"https://www.google.com/maps/place/14.885635,100.63043",ACTIVE,go_fresh,เลขที่ 219 หมู่ 7,อำเภอเมืองลพบุรี,ลพบุรี,15160,ตำบลเขาพระงาม,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 219 หมู่ 7 ต.เขาพระงาม อ.เมืองลพบุรี จ.ลพบุรี 15160,"เลขที่ 219 หมู่ 7 ต.เขาพระงาม อ.เมืองลพบุรี จ.ลพบุรี 15160, โทรศัพท์: 062-605-7896",exp730-sm@lotuss.com,0626057896,0626057896,0626057896,062-605-7896,Valid,Valid,0626057896,062-605-7896
TH1731,1731,store_doc_1731,โลตัส โกเฟรช นิคมสมุทรสาคร,Lotus Go Fresh Nikhom Samuthsakorn,13.55331,100.22263,"https://www.google.com/maps/place/13.55331,100.22263",ACTIVE,go_fresh,เลขที่ 37/19 หมู่ 2,อำเภอเมืองสมุทรสาคร,สมุทรสาคร,74000,ตำบลท่าทราย,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-22:30 (16.5Hrs),เลขที่ 37/19 หมู่2 ต.ท่าทราย อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000,"เลขที่ 37/19 หมู่2 ต.ท่าทราย อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000, โทรศัพท์: 062-605-7897",exp731-sm@lotuss.com,0626057897,0626057897,0626057897,062-605-7897,Valid,Valid,0626057897,062-605-7897
TH1732,1732,store_doc_1732,โลตัส โกเฟรช องครักษ์-นครนายก,Lotus Go Fresh Ong-Karak,14.120672,101.000354,"https://www.google.com/maps/place/14.120672,101.000354",ACTIVE,go_fresh,เลขที่ 475/10 หมู่ที่ 1,อำเภอองครักษ์,นครนายก,26120,ตำบลองครักษ์,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 475/10 หมู่ 1 ต.องครักษ์ อ.องครักษ์ จ.นครนายก 26120,"เลขที่ 475/10 หมู่ 1 ต.องครักษ์ อ.องครักษ์ จ.นครนายก 26120, โทรศัพท์: 062-605-7898",exp732-sm@lotuss.com,0626057898,0626057898,0626057898,062-605-7898,Valid,Valid,0626057898,062-605-7898
TH1733,1733,store_doc_1733,โลตัส โก เฟรช ตลาดภู่ยอดยิ่ง-สมุทรสาคร,Lotus Go Fresh Talad Puyodying,13.676196,100.3261,"https://www.google.com/maps/place/13.676196,100.3261",INACTIVE,go_fresh,เลขที่ 30/28 หมู่ที่ 7,อำเภอกระทุ่มแบน,สมุทรสาคร,74110,ตำบลสวนหลวง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,
TH1734,1734,store_doc_1734,โลตัส โกเฟรช ตลาดหนองปลาหมอ-สระบุรี,Lotus Go Fresh Talad Nong Pla Mor,14.366053,100.85015,"https://www.google.com/maps/place/14.366053,100.85015",ACTIVE,go_fresh,เลขที่ 23/1 หมู่ 7,อำเภอหนองแค,สระบุรี,18140,ตำบลหนองปลาหมอ,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 23/1 หมู่ 7 ต.หนองปลาหมอ อ.หนองแค จ.สระบุรี 18140,"เลขที่ 23/1 หมู่ 7 ต.หนองปลาหมอ อ.หนองแค จ.สระบุรี 18140, โทรศัพท์: 062-605-7900",exp734-sm@lotuss.com,0626057900,0626057900,0626057900,062-605-7900,Valid,Valid,0626057900,062-605-7900
